timestamp,location_id,robot_id,orders_completed,avg_prep_time_minutes,success_rate,error_count,downtime_minutes,ingredient_waste_kg,energy_consumption_kwh,maintenance_required
2024-08-16 07:00:00,HAM_001,HAM_001_ROBOT_1,15,9.63,0.9745,0,0,1.94,4.48,0
2024-08-16 08:00:00,MUC_001,MUC_001_ROBOT_1,18,11.43,0.9549,0,0,0.66,5.54,0
2024-08-16 08:00:00,BER_001,BER_001_ROBOT_1,17,11.51,0.9527,1,0,1.33,5.98,0
2024-08-16 08:00:00,HAM_001,HAM_001_ROBOT_1,16,11.12,0.9613,0,0,1.01,5.82,0
2024-08-16 09:00:00,MUC_001,MUC_001_ROBOT_1,18,11.36,0.9652,0,0,1.91,4.02,0
2024-08-16 09:00:00,BER_001,BER_001_ROBOT_1,30,8.0,0.9841,2,0,1.2,4.98,0
2024-08-16 09:00:00,HAM_001,HAM_001_ROBOT_1,28,11.87,0.9671,2,0,0.94,5.77,0
2024-08-16 10:00:00,MUC_001,MUC_001_ROBOT_1,0,8.96,0.8081,4,41,1.46,4.74,1
2024-08-16 10:00:00,BER_001,BER_001_ROBOT_1,3,11.81,0.7923,7,58,1.75,5.35,1
2024-08-16 10:00:00,HAM_001,HAM_001_ROBOT_1,14,10.64,0.96,1,0,1.79,5.31,0
2024-08-16 11:00:00,MUC_001,MUC_001_ROBOT_1,22,11.16,0.9566,0,0,0.62,5.95,0
2024-08-16 11:00:00,BER_001,BER_001_ROBOT_1,13,10.12,0.9645,2,0,1.04,5.43,0
2024-08-16 11:00:00,HAM_001,HAM_001_ROBOT_1,20,8.45,0.9635,2,0,1.83,4.26,0
2024-08-16 12:00:00,MUC_001,MUC_001_ROBOT_1,19,10.78,0.9751,2,0,1.95,4.73,0
2024-08-16 12:00:00,BER_001,BER_001_ROBOT_1,16,10.16,0.9505,0,0,1.99,4.15,0
2024-08-16 12:00:00,HAM_001,HAM_001_ROBOT_1,14,10.43,0.9659,1,0,1.25,5.72,0
2024-08-16 13:00:00,MUC_001,MUC_001_ROBOT_1,12,9.24,0.9565,1,0,0.67,5.11,0
2024-08-16 13:00:00,BER_001,BER_001_ROBOT_1,28,11.39,0.9558,0,0,1.88,4.99,0
2024-08-16 13:00:00,HAM_001,HAM_001_ROBOT_1,29,10.1,0.9896,2,0,0.58,4.53,0
2024-08-16 14:00:00,MUC_001,MUC_001_ROBOT_1,22,10.0,0.9688,0,0,0.54,5.52,0
2024-08-16 14:00:00,BER_001,BER_001_ROBOT_1,28,8.88,0.9891,1,0,0.98,4.47,0
2024-08-16 14:00:00,HAM_001,HAM_001_ROBOT_1,12,11.21,0.9898,1,0,1.09,5.48,0
2024-08-16 15:00:00,MUC_001,MUC_001_ROBOT_1,30,8.82,0.9631,2,0,1.59,5.44,0
2024-08-16 15:00:00,BER_001,BER_001_ROBOT_1,19,10.75,0.965,1,0,0.93,4.77,0
2024-08-16 15:00:00,HAM_001,HAM_001_ROBOT_1,11,10.65,0.9572,1,0,1.34,4.16,0
2024-08-16 16:00:00,MUC_001,MUC_001_ROBOT_1,10,10.65,0.9532,0,0,1.89,4.66,0
2024-08-16 16:00:00,BER_001,BER_001_ROBOT_1,24,11.63,0.9824,2,0,1.07,4.06,0
2024-08-16 16:00:00,HAM_001,HAM_001_ROBOT_1,27,11.42,0.9868,0,0,0.87,5.93,0
2024-08-16 17:00:00,MUC_001,MUC_001_ROBOT_1,14,11.56,0.953,2,0,1.19,4.4,0
2024-08-16 17:00:00,BER_001,BER_001_ROBOT_1,10,10.85,0.9766,2,0,0.67,4.45,0
2024-08-16 17:00:00,HAM_001,HAM_001_ROBOT_1,10,10.94,0.975,2,0,1.49,5.48,0
2024-08-16 18:00:00,MUC_001,MUC_001_ROBOT_1,14,10.31,0.9707,1,0,1.91,5.09,0
2024-08-16 18:00:00,BER_001,BER_001_ROBOT_1,23,9.04,0.9632,2,0,1.4,4.19,0
2024-08-16 18:00:00,HAM_001,HAM_001_ROBOT_1,28,10.01,0.9567,1,0,0.72,4.62,0
2024-08-16 19:00:00,MUC_001,MUC_001_ROBOT_1,29,11.56,0.9819,1,0,1.77,5.68,0
2024-08-16 19:00:00,BER_001,BER_001_ROBOT_1,2,8.77,0.8035,6,17,1.93,5.19,1
2024-08-16 19:00:00,HAM_001,HAM_001_ROBOT_1,25,9.25,0.9638,0,0,0.99,5.02,0
2024-08-16 20:00:00,MUC_001,MUC_001_ROBOT_1,18,8.47,0.987,1,0,1.57,5.82,0
2024-08-16 20:00:00,BER_001,BER_001_ROBOT_1,16,9.66,0.9781,0,0,1.83,5.47,0
2024-08-16 20:00:00,HAM_001,HAM_001_ROBOT_1,25,9.37,0.955,1,0,1.77,5.92,0
2024-08-16 21:00:00,MUC_001,MUC_001_ROBOT_1,4,8.1,0.7785,10,55,1.65,5.16,1
2024-08-16 21:00:00,BER_001,BER_001_ROBOT_1,30,11.76,0.985,0,0,1.33,5.75,0
2024-08-16 21:00:00,HAM_001,HAM_001_ROBOT_1,25,11.4,0.9554,1,0,1.22,5.57,0
2024-08-16 22:00:00,MUC_001,MUC_001_ROBOT_1,17,10.3,0.9672,0,0,1.51,4.79,0
2024-08-16 22:00:00,BER_001,BER_001_ROBOT_1,14,8.68,0.9593,0,0,0.8,4.76,0
2024-08-16 22:00:00,HAM_001,HAM_001_ROBOT_1,17,9.98,0.985,1,0,1.35,4.77,0
2024-08-16 23:00:00,MUC_001,MUC_001_ROBOT_1,20,8.37,0.9888,0,0,1.18,4.29,0
2024-08-16 23:00:00,BER_001,BER_001_ROBOT_1,26,10.73,0.9873,0,0,0.52,4.2,0
2024-08-16 23:00:00,HAM_001,HAM_001_ROBOT_1,15,11.37,0.9872,1,0,1.84,5.16,0
2024-08-17 00:00:00,MUC_001,MUC_001_ROBOT_1,14,9.12,0.9689,1,0,1.42,6.0,0
2024-08-17 00:00:00,BER_001,BER_001_ROBOT_1,11,11.82,0.9802,0,0,1.96,4.61,0
2024-08-17 00:00:00,HAM_001,HAM_001_ROBOT_1,24,11.84,0.9684,0,0,1.42,4.13,0
2024-08-17 01:00:00,MUC_001,MUC_001_ROBOT_1,23,8.73,0.9588,1,0,1.67,4.86,0
2024-08-17 01:00:00,BER_001,BER_001_ROBOT_1,11,11.54,0.9813,0,0,0.57,4.38,0
2024-08-17 01:00:00,HAM_001,HAM_001_ROBOT_1,11,9.82,0.9717,1,0,1.18,4.14,0
2024-08-17 02:00:00,MUC_001,MUC_001_ROBOT_1,15,11.63,0.9743,1,0,1.38,4.89,0
2024-08-17 02:00:00,BER_001,BER_001_ROBOT_1,30,9.57,0.9524,2,0,1.23,5.84,0
2024-08-17 02:00:00,HAM_001,HAM_001_ROBOT_1,17,8.24,0.9656,2,0,1.45,4.1,0
2024-08-17 03:00:00,MUC_001,MUC_001_ROBOT_1,19,10.03,0.9649,1,0,0.6,4.15,0
2024-08-17 03:00:00,BER_001,BER_001_ROBOT_1,25,11.36,0.9716,1,0,1.62,5.36,0
2024-08-17 03:00:00,HAM_001,HAM_001_ROBOT_1,23,11.23,0.9528,1,0,1.23,4.44,0
2024-08-17 04:00:00,MUC_001,MUC_001_ROBOT_1,23,10.25,0.9831,2,0,1.21,4.61,0
2024-08-17 04:00:00,BER_001,BER_001_ROBOT_1,14,10.41,0.9718,0,0,1.72,5.44,0
2024-08-17 04:00:00,HAM_001,HAM_001_ROBOT_1,10,10.67,0.9572,1,0,0.86,4.85,0
2024-08-17 05:00:00,MUC_001,MUC_001_ROBOT_1,13,11.44,0.961,0,0,1.7,5.5,0
2024-08-17 05:00:00,BER_001,BER_001_ROBOT_1,15,8.66,0.967,1,0,0.93,4.61,0
2024-08-17 05:00:00,HAM_001,HAM_001_ROBOT_1,20,8.06,0.9648,0,0,0.8,5.42,0
2024-08-17 06:00:00,MUC_001,MUC_001_ROBOT_1,27,8.22,0.9636,2,0,1.24,5.17,0
2024-08-17 06:00:00,BER_001,BER_001_ROBOT_1,15,9.38,0.9786,0,0,1.3,4.62,0
2024-08-17 06:00:00,HAM_001,HAM_001_ROBOT_1,10,10.13,0.9793,0,0,0.88,4.84,0
2024-08-17 07:00:00,MUC_001,MUC_001_ROBOT_1,10,9.97,0.9721,0,0,0.88,5.28,0
2024-08-17 07:00:00,BER_001,BER_001_ROBOT_1,20,8.08,0.9813,1,0,1.24,5.27,0
2024-08-17 07:00:00,HAM_001,HAM_001_ROBOT_1,28,12.0,0.9574,0,0,1.12,4.89,0
2024-08-17 08:00:00,MUC_001,MUC_001_ROBOT_1,24,10.83,0.9863,0,0,1.46,5.91,0
2024-08-17 08:00:00,BER_001,BER_001_ROBOT_1,12,10.28,0.9679,2,0,1.16,4.4,0
2024-08-17 08:00:00,HAM_001,HAM_001_ROBOT_1,26,9.92,0.9815,0,0,1.48,5.23,0
2024-08-17 09:00:00,MUC_001,MUC_001_ROBOT_1,23,8.52,0.9702,0,0,0.6,4.94,0
2024-08-17 09:00:00,BER_001,BER_001_ROBOT_1,27,9.25,0.9772,1,0,1.23,5.83,0
2024-08-17 09:00:00,HAM_001,HAM_001_ROBOT_1,28,8.43,0.981,1,0,0.89,5.81,0
2024-08-17 10:00:00,MUC_001,MUC_001_ROBOT_1,11,9.48,0.9816,1,0,1.96,5.61,0
2024-08-17 10:00:00,BER_001,BER_001_ROBOT_1,16,10.75,0.9728,2,0,0.81,4.13,0
2024-08-17 10:00:00,HAM_001,HAM_001_ROBOT_1,11,10.28,0.968,1,0,0.78,5.65,0
2024-08-17 11:00:00,MUC_001,MUC_001_ROBOT_1,5,11.83,0.843,5,30,1.29,5.3,1
2024-08-17 11:00:00,BER_001,BER_001_ROBOT_1,15,8.77,0.9512,2,0,1.84,4.5,0
2024-08-17 11:00:00,HAM_001,HAM_001_ROBOT_1,19,9.96,0.9746,2,0,0.71,4.72,0
2024-08-17 12:00:00,MUC_001,MUC_001_ROBOT_1,21,10.27,0.9791,0,0,1.09,5.4,0
2024-08-17 12:00:00,BER_001,BER_001_ROBOT_1,2,8.01,0.8209,7,44,1.52,4.59,1
2024-08-17 12:00:00,HAM_001,HAM_001_ROBOT_1,20,10.27,0.9813,0,0,0.81,4.9,0
2024-08-17 13:00:00,MUC_001,MUC_001_ROBOT_1,14,9.53,0.9596,0,0,1.3,4.34,0
2024-08-17 13:00:00,BER_001,BER_001_ROBOT_1,16,9.57,0.9509,1,0,0.98,5.62,0
2024-08-17 13:00:00,HAM_001,HAM_001_ROBOT_1,22,11.28,0.9862,2,0,1.13,5.31,0
2024-08-17 14:00:00,MUC_001,MUC_001_ROBOT_1,30,11.99,0.9617,2,0,1.61,5.2,0
2024-08-17 14:00:00,BER_001,BER_001_ROBOT_1,17,10.19,0.9608,1,0,1.82,4.35,0
2024-08-17 14:00:00,HAM_001,HAM_001_ROBOT_1,1,11.02,0.7973,3,21,1.84,4.17,1
2024-08-17 15:00:00,MUC_001,MUC_001_ROBOT_1,27,11.16,0.9594,0,0,0.73,5.71,0
2024-08-17 15:00:00,BER_001,BER_001_ROBOT_1,30,10.85,0.9576,0,0,0.76,5.82,0
2024-08-17 15:00:00,HAM_001,HAM_001_ROBOT_1,15,11.98,0.9502,0,0,1.06,5.11,0
2024-08-17 16:00:00,MUC_001,MUC_001_ROBOT_1,11,10.61,0.9853,0,0,0.94,4.16,0
2024-08-17 16:00:00,BER_001,BER_001_ROBOT_1,14,8.19,0.955,2,0,1.04,4.18,0
2024-08-17 16:00:00,HAM_001,HAM_001_ROBOT_1,25,9.1,0.9842,0,0,1.66,6.0,0
2024-08-17 17:00:00,MUC_001,MUC_001_ROBOT_1,29,10.85,0.9883,0,0,1.82,4.02,0
2024-08-17 17:00:00,BER_001,BER_001_ROBOT_1,12,9.57,0.9817,1,0,0.71,5.15,0
2024-08-17 17:00:00,HAM_001,HAM_001_ROBOT_1,14,10.31,0.982,2,0,1.31,4.64,0
2024-08-17 18:00:00,MUC_001,MUC_001_ROBOT_1,12,10.07,0.9627,0,0,0.86,4.2,0
2024-08-17 18:00:00,BER_001,BER_001_ROBOT_1,17,10.05,0.9678,0,0,0.63,5.44,0
2024-08-17 18:00:00,HAM_001,HAM_001_ROBOT_1,17,8.23,0.9678,0,0,1.61,4.36,0
2024-08-17 19:00:00,MUC_001,MUC_001_ROBOT_1,17,11.81,0.9896,2,0,1.38,5.49,0
2024-08-17 19:00:00,BER_001,BER_001_ROBOT_1,12,9.87,0.9798,1,0,0.55,4.32,0
2024-08-17 19:00:00,HAM_001,HAM_001_ROBOT_1,16,9.34,0.9644,2,0,0.91,5.63,0
2024-08-17 20:00:00,MUC_001,MUC_001_ROBOT_1,19,11.11,0.9798,1,0,1.5,4.75,0
2024-08-17 20:00:00,BER_001,BER_001_ROBOT_1,10,10.57,0.9631,2,0,0.96,5.2,0
2024-08-17 20:00:00,HAM_001,HAM_001_ROBOT_1,29,9.91,0.9658,0,0,1.29,4.89,0
2024-08-17 21:00:00,MUC_001,MUC_001_ROBOT_1,25,8.8,0.9592,1,0,0.64,4.71,0
2024-08-17 21:00:00,BER_001,BER_001_ROBOT_1,24,10.12,0.9779,2,0,0.97,4.48,0
2024-08-17 21:00:00,HAM_001,HAM_001_ROBOT_1,10,9.89,0.9671,0,0,1.49,5.32,0
2024-08-17 22:00:00,MUC_001,MUC_001_ROBOT_1,24,11.5,0.9673,0,0,1.67,4.9,0
2024-08-17 22:00:00,BER_001,BER_001_ROBOT_1,24,9.95,0.9867,1,0,1.88,4.47,0
2024-08-17 22:00:00,HAM_001,HAM_001_ROBOT_1,20,10.92,0.9641,1,0,1.81,4.87,0
2024-08-17 23:00:00,MUC_001,MUC_001_ROBOT_1,15,11.27,0.9698,0,0,1.18,4.54,0
2024-08-17 23:00:00,BER_001,BER_001_ROBOT_1,30,8.53,0.9507,1,0,0.99,4.66,0
2024-08-17 23:00:00,HAM_001,HAM_001_ROBOT_1,26,9.1,0.9537,0,0,1.25,5.2,0
2024-08-18 00:00:00,MUC_001,MUC_001_ROBOT_1,15,8.38,0.9577,1,0,1.34,4.77,0
2024-08-18 00:00:00,BER_001,BER_001_ROBOT_1,12,10.1,0.9522,2,0,1.89,5.97,0
2024-08-18 00:00:00,HAM_001,HAM_001_ROBOT_1,29,8.41,0.9645,2,0,1.95,5.07,0
2024-08-18 01:00:00,MUC_001,MUC_001_ROBOT_1,18,8.88,0.9853,2,0,1.94,5.94,0
2024-08-18 01:00:00,BER_001,BER_001_ROBOT_1,24,11.59,0.9855,0,0,1.15,5.35,0
2024-08-18 01:00:00,HAM_001,HAM_001_ROBOT_1,10,11.27,0.9893,2,0,1.31,5.76,0
2024-08-18 02:00:00,MUC_001,MUC_001_ROBOT_1,24,8.27,0.9716,1,0,1.41,5.69,0
2024-08-18 02:00:00,BER_001,BER_001_ROBOT_1,11,10.68,0.9808,0,0,1.19,4.14,0
2024-08-18 02:00:00,HAM_001,HAM_001_ROBOT_1,14,10.32,0.9644,1,0,1.6,4.04,0
2024-08-18 03:00:00,MUC_001,MUC_001_ROBOT_1,24,8.39,0.9598,1,0,0.75,5.62,0
2024-08-18 03:00:00,BER_001,BER_001_ROBOT_1,26,9.14,0.9792,0,0,1.57,4.13,0
2024-08-18 03:00:00,HAM_001,HAM_001_ROBOT_1,22,10.95,0.985,1,0,0.59,5.83,0
2024-08-18 04:00:00,MUC_001,MUC_001_ROBOT_1,15,8.25,0.9699,2,0,1.08,5.86,0
2024-08-18 04:00:00,BER_001,BER_001_ROBOT_1,22,8.93,0.9641,2,0,1.42,4.84,0
2024-08-18 04:00:00,HAM_001,HAM_001_ROBOT_1,13,10.97,0.9731,1,0,0.57,5.97,0
2024-08-18 05:00:00,MUC_001,MUC_001_ROBOT_1,27,11.06,0.9668,0,0,0.97,5.15,0
2024-08-18 05:00:00,BER_001,BER_001_ROBOT_1,28,11.17,0.9856,1,0,1.55,5.43,0
2024-08-18 05:00:00,HAM_001,HAM_001_ROBOT_1,15,10.81,0.9526,2,0,1.99,5.27,0
2024-08-18 06:00:00,MUC_001,MUC_001_ROBOT_1,10,9.28,0.9658,0,0,1.86,4.94,0
2024-08-18 06:00:00,BER_001,BER_001_ROBOT_1,10,10.01,0.9774,0,0,1.32,4.33,0
2024-08-18 06:00:00,HAM_001,HAM_001_ROBOT_1,19,11.39,0.9632,1,0,1.78,4.31,0
2024-08-18 07:00:00,MUC_001,MUC_001_ROBOT_1,14,11.83,0.9682,0,0,1.6,4.41,0
2024-08-18 07:00:00,BER_001,BER_001_ROBOT_1,22,11.46,0.9809,0,0,1.33,5.33,0
2024-08-18 07:00:00,HAM_001,HAM_001_ROBOT_1,14,8.14,0.9884,1,0,1.31,5.18,0
2024-08-18 08:00:00,MUC_001,MUC_001_ROBOT_1,14,9.41,0.9554,0,0,0.5,5.21,0
2024-08-18 08:00:00,BER_001,BER_001_ROBOT_1,15,9.59,0.9708,1,0,1.18,5.91,0
2024-08-18 08:00:00,HAM_001,HAM_001_ROBOT_1,23,11.44,0.9843,1,0,0.53,5.03,0
2024-08-18 09:00:00,MUC_001,MUC_001_ROBOT_1,30,9.8,0.9679,1,0,1.69,4.52,0
2024-08-18 09:00:00,BER_001,BER_001_ROBOT_1,20,10.31,0.9512,0,0,0.77,4.55,0
2024-08-18 09:00:00,HAM_001,HAM_001_ROBOT_1,10,9.31,0.9635,2,0,1.86,4.69,0
2024-08-18 10:00:00,MUC_001,MUC_001_ROBOT_1,22,8.34,0.9864,0,0,0.52,5.95,0
2024-08-18 10:00:00,BER_001,BER_001_ROBOT_1,21,8.06,0.9837,2,0,1.26,4.61,0
2024-08-18 10:00:00,HAM_001,HAM_001_ROBOT_1,12,11.38,0.9633,1,0,1.03,5.14,0
2024-08-18 11:00:00,MUC_001,MUC_001_ROBOT_1,19,9.65,0.9888,0,0,0.66,5.2,0
2024-08-18 11:00:00,BER_001,BER_001_ROBOT_1,23,11.59,0.9746,1,0,1.62,5.27,0
2024-08-18 11:00:00,HAM_001,HAM_001_ROBOT_1,27,9.92,0.9879,2,0,1.83,4.53,0
2024-08-18 12:00:00,MUC_001,MUC_001_ROBOT_1,2,8.77,0.7483,3,60,0.96,5.15,1
2024-08-18 12:00:00,BER_001,BER_001_ROBOT_1,3,8.27,0.7171,8,19,1.05,5.45,1
2024-08-18 12:00:00,HAM_001,HAM_001_ROBOT_1,11,10.34,0.9864,0,0,1.35,4.18,0
2024-08-18 13:00:00,MUC_001,MUC_001_ROBOT_1,27,8.29,0.9735,2,0,1.63,5.33,0
2024-08-18 13:00:00,BER_001,BER_001_ROBOT_1,17,11.93,0.9822,2,0,1.0,5.18,0
2024-08-18 13:00:00,HAM_001,HAM_001_ROBOT_1,21,9.15,0.9524,1,0,1.61,6.0,0
2024-08-18 14:00:00,MUC_001,MUC_001_ROBOT_1,17,9.95,0.9866,2,0,1.74,5.38,0
2024-08-18 14:00:00,BER_001,BER_001_ROBOT_1,14,10.24,0.9646,0,0,1.89,4.46,0
2024-08-18 14:00:00,HAM_001,HAM_001_ROBOT_1,12,11.92,0.973,2,0,1.4,5.17,0
2024-08-18 15:00:00,MUC_001,MUC_001_ROBOT_1,11,11.93,0.9869,0,0,1.71,4.01,0
2024-08-18 15:00:00,BER_001,BER_001_ROBOT_1,16,10.16,0.979,1,0,1.6,5.73,0
2024-08-18 15:00:00,HAM_001,HAM_001_ROBOT_1,12,8.76,0.9524,1,0,1.78,4.01,0
2024-08-18 16:00:00,MUC_001,MUC_001_ROBOT_1,25,8.41,0.9625,2,0,1.05,4.61,0
2024-08-18 16:00:00,BER_001,BER_001_ROBOT_1,27,8.42,0.9788,0,0,0.98,5.48,0
2024-08-18 16:00:00,HAM_001,HAM_001_ROBOT_1,10,8.38,0.9862,0,0,0.83,5.91,0
2024-08-18 17:00:00,MUC_001,MUC_001_ROBOT_1,30,11.81,0.9828,1,0,1.98,4.04,0
2024-08-18 17:00:00,BER_001,BER_001_ROBOT_1,27,11.4,0.9616,0,0,1.26,4.16,0
2024-08-18 17:00:00,HAM_001,HAM_001_ROBOT_1,13,8.31,0.9775,1,0,1.36,4.18,0
2024-08-18 18:00:00,MUC_001,MUC_001_ROBOT_1,28,10.33,0.9639,1,0,2.0,4.08,0
2024-08-18 18:00:00,BER_001,BER_001_ROBOT_1,30,9.23,0.9797,0,0,0.92,4.46,0
2024-08-18 18:00:00,HAM_001,HAM_001_ROBOT_1,23,11.37,0.9824,0,0,1.11,5.79,0
2024-08-18 19:00:00,MUC_001,MUC_001_ROBOT_1,17,8.6,0.9751,2,0,0.94,4.66,0
2024-08-18 19:00:00,BER_001,BER_001_ROBOT_1,10,9.28,0.9631,2,0,1.04,4.71,0
2024-08-18 19:00:00,HAM_001,HAM_001_ROBOT_1,16,8.85,0.9892,0,0,0.82,4.24,0
2024-08-18 20:00:00,MUC_001,MUC_001_ROBOT_1,17,10.88,0.9742,1,0,1.6,4.3,0
2024-08-18 20:00:00,BER_001,BER_001_ROBOT_1,11,8.04,0.9721,2,0,1.62,5.43,0
2024-08-18 20:00:00,HAM_001,HAM_001_ROBOT_1,14,10.58,0.9691,2,0,1.55,4.53,0
2024-08-18 21:00:00,MUC_001,MUC_001_ROBOT_1,27,11.16,0.9623,2,0,2.0,5.62,0
2024-08-18 21:00:00,BER_001,BER_001_ROBOT_1,21,9.49,0.9845,0,0,0.76,4.05,0
2024-08-18 21:00:00,HAM_001,HAM_001_ROBOT_1,28,9.52,0.9523,0,0,1.68,4.92,0
2024-08-18 22:00:00,MUC_001,MUC_001_ROBOT_1,23,10.34,0.9834,0,0,0.78,5.62,0
2024-08-18 22:00:00,BER_001,BER_001_ROBOT_1,11,8.29,0.9655,2,0,1.4,4.55,0
2024-08-18 22:00:00,HAM_001,HAM_001_ROBOT_1,1,11.43,0.7756,4,45,1.43,5.65,1
2024-08-18 23:00:00,MUC_001,MUC_001_ROBOT_1,12,9.9,0.9606,0,0,0.97,4.91,0
2024-08-18 23:00:00,BER_001,BER_001_ROBOT_1,22,8.13,0.9593,2,0,1.96,4.95,0
2024-08-18 23:00:00,HAM_001,HAM_001_ROBOT_1,16,8.81,0.9826,1,0,1.34,4.89,0
2024-08-19 00:00:00,MUC_001,MUC_001_ROBOT_1,17,10.28,0.9788,1,0,1.08,4.12,0
2024-08-19 00:00:00,BER_001,BER_001_ROBOT_1,24,11.53,0.987,1,0,1.95,4.67,0
2024-08-19 00:00:00,HAM_001,HAM_001_ROBOT_1,4,9.31,0.799,3,15,0.97,4.95,1
2024-08-19 01:00:00,MUC_001,MUC_001_ROBOT_1,13,10.22,0.9809,2,0,0.79,5.96,0
2024-08-19 01:00:00,BER_001,BER_001_ROBOT_1,11,9.98,0.979,1,0,1.53,4.76,0
2024-08-19 01:00:00,HAM_001,HAM_001_ROBOT_1,18,11.59,0.9817,0,0,1.95,4.79,0
2024-08-19 02:00:00,MUC_001,MUC_001_ROBOT_1,10,8.09,0.9828,1,0,0.85,5.47,0
2024-08-19 02:00:00,BER_001,BER_001_ROBOT_1,20,9.29,0.9783,2,0,0.52,5.67,0
2024-08-19 02:00:00,HAM_001,HAM_001_ROBOT_1,16,9.79,0.9834,2,0,1.65,5.71,0
2024-08-19 03:00:00,MUC_001,MUC_001_ROBOT_1,10,8.22,0.9812,1,0,1.83,5.5,0
2024-08-19 03:00:00,BER_001,BER_001_ROBOT_1,24,11.11,0.9789,1,0,0.57,5.4,0
2024-08-19 03:00:00,HAM_001,HAM_001_ROBOT_1,20,11.64,0.9753,0,0,0.8,5.18,0
2024-08-19 04:00:00,MUC_001,MUC_001_ROBOT_1,25,8.18,0.9558,1,0,1.75,4.16,0
2024-08-19 04:00:00,BER_001,BER_001_ROBOT_1,19,8.43,0.9868,0,0,1.01,5.02,0
2024-08-19 04:00:00,HAM_001,HAM_001_ROBOT_1,12,11.25,0.9746,0,0,0.91,5.1,0
2024-08-19 05:00:00,MUC_001,MUC_001_ROBOT_1,14,8.37,0.9574,1,0,1.23,5.88,0
2024-08-19 05:00:00,BER_001,BER_001_ROBOT_1,22,11.97,0.9587,0,0,1.16,5.54,0
2024-08-19 05:00:00,HAM_001,HAM_001_ROBOT_1,30,10.65,0.9599,0,0,0.99,4.8,0
2024-08-19 06:00:00,MUC_001,MUC_001_ROBOT_1,29,9.52,0.9625,2,0,1.95,5.66,0
2024-08-19 06:00:00,BER_001,BER_001_ROBOT_1,30,9.57,0.9713,2,0,0.51,5.86,0
2024-08-19 06:00:00,HAM_001,HAM_001_ROBOT_1,23,8.11,0.958,2,0,0.59,5.14,0
2024-08-19 07:00:00,MUC_001,MUC_001_ROBOT_1,17,11.62,0.9507,1,0,0.61,4.85,0
2024-08-19 07:00:00,BER_001,BER_001_ROBOT_1,24,9.58,0.9832,2,0,0.86,4.83,0
2024-08-19 07:00:00,HAM_001,HAM_001_ROBOT_1,30,9.79,0.9855,0,0,0.78,4.12,0
2024-08-19 08:00:00,MUC_001,MUC_001_ROBOT_1,26,9.09,0.9704,1,0,1.65,5.43,0
2024-08-19 08:00:00,BER_001,BER_001_ROBOT_1,13,9.19,0.9872,0,0,0.8,4.49,0
2024-08-19 08:00:00,HAM_001,HAM_001_ROBOT_1,23,10.57,0.9638,1,0,0.6,5.13,0
2024-08-19 09:00:00,MUC_001,MUC_001_ROBOT_1,20,10.77,0.9771,2,0,1.82,5.77,0
2024-08-19 09:00:00,BER_001,BER_001_ROBOT_1,12,8.57,0.9506,2,0,0.71,4.2,0
2024-08-19 09:00:00,HAM_001,HAM_001_ROBOT_1,15,9.7,0.9724,2,0,1.9,4.13,0
2024-08-19 10:00:00,MUC_001,MUC_001_ROBOT_1,27,10.41,0.9725,0,0,0.77,4.16,0
2024-08-19 10:00:00,BER_001,BER_001_ROBOT_1,17,9.33,0.9731,1,0,1.31,4.12,0
2024-08-19 10:00:00,HAM_001,HAM_001_ROBOT_1,22,9.79,0.9875,1,0,1.06,5.32,0
2024-08-19 11:00:00,MUC_001,MUC_001_ROBOT_1,28,10.21,0.9579,2,0,1.65,5.87,0
2024-08-19 11:00:00,BER_001,BER_001_ROBOT_1,27,11.85,0.9546,1,0,1.07,4.61,0
2024-08-19 11:00:00,HAM_001,HAM_001_ROBOT_1,20,11.25,0.9754,2,0,0.97,5.31,0
2024-08-19 12:00:00,MUC_001,MUC_001_ROBOT_1,30,11.26,0.9839,2,0,0.55,5.86,0
2024-08-19 12:00:00,BER_001,BER_001_ROBOT_1,27,8.09,0.9783,1,0,1.14,5.08,0
2024-08-19 12:00:00,HAM_001,HAM_001_ROBOT_1,18,8.83,0.9756,2,0,0.84,5.68,0
2024-08-19 13:00:00,MUC_001,MUC_001_ROBOT_1,19,8.29,0.9834,0,0,1.52,5.57,0
2024-08-19 13:00:00,BER_001,BER_001_ROBOT_1,19,9.9,0.9712,1,0,1.95,5.65,0
2024-08-19 13:00:00,HAM_001,HAM_001_ROBOT_1,26,10.49,0.9827,2,0,1.84,5.24,0
2024-08-19 14:00:00,MUC_001,MUC_001_ROBOT_1,12,9.23,0.9886,1,0,1.76,5.0,0
2024-08-19 14:00:00,BER_001,BER_001_ROBOT_1,14,8.75,0.9691,1,0,0.58,5.87,0
2024-08-19 14:00:00,HAM_001,HAM_001_ROBOT_1,19,10.61,0.9897,2,0,1.2,5.29,0
2024-08-19 15:00:00,MUC_001,MUC_001_ROBOT_1,19,11.98,0.9655,0,0,0.66,4.17,0
2024-08-19 15:00:00,BER_001,BER_001_ROBOT_1,23,11.77,0.9672,0,0,1.34,4.28,0
2024-08-19 15:00:00,HAM_001,HAM_001_ROBOT_1,12,11.41,0.969,1,0,1.03,5.4,0
2024-08-19 16:00:00,MUC_001,MUC_001_ROBOT_1,25,11.08,0.9717,1,0,1.75,5.13,0
2024-08-19 16:00:00,BER_001,BER_001_ROBOT_1,25,9.9,0.9738,2,0,0.81,5.76,0
